,uploaded_image_13809dd9-3220-4882-8cbc-443f31f03c54.jpg,basil,0.68
0,uploaded_image_26b1de1b-ca58-448d-b197-7a85e8486c29.jpg,sandwich,0.65
1,uploaded_image_22fab024-fb84-40fc-8ee8-d4519393d2c3.jpg,mama,0.34
uploaded_image_97dfc9b5-ba9b-419c-a718-51102eae0438.jpg,basil,0.68
uploaded_image_8d2629c8-2e91-46bf-be63-26dbdef1e807.jpg,grilled_pork,0.75
uploaded_image_d7c36709-e3cd-49b0-91f9-cc3c01bbe344.jpg,omelet,0.56
uploaded_image_cfd51f24-5a23-4c99-8f35-5f80b06c5e09.jpg,papaya_salad,0.87
